OBJECTID *,Shape *,ARCID,UP_CELLS,Shape_Length,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
928,Polyline,654626,122,2077.874436,2077.874436,146899.4619,3357509.081,147924.6733,3357448.931,148273.3919,3356539.365
929,Polyline,654627,15045,1224.528778,1224.528778,149105.3122,3357437.908,148689.3521,3356988.637,148273.3919,3356539.365
930,Polyline,654628,662,12350.83478,12350.83478,169586.2582,3357723.527,164109.0532,3356256.108,159604.7301,3359418.303
931,Polyline,654686,1017,9020.875459,9020.875459,43131.8723,3359972.64,44890.08329,3363561.034,45065.9526,3367768.008
932,Polyline,654687,201,4068.428198,4068.428198,50557.4045,3359664.14,52205.94127,3360522.848,53662.3082,3361852.871
933,Polyline,654763,4511,7099.68132,7099.68132,-155762.8856,3376171.967,-154743.5043,3373005.925,-154545.6178,3369588.476
934,Polyline,654764,110,694.365434,694.365434,43102.8154,3359278.882,43117.34385,3359625.761,43131.8723,3359972.64
935,Polyline,654825,302,8537.237591,8537.237591,11466.4468,3366907.74,13955.94877,3364129.095,14187.3428,3360296.549
936,Polyline,654826,750,19683.97857,19683.97857,61347.4709,3358066.921,66812.24521,3364321.42,72483.2112,3370360.88
937,Polyline,654827,156,5904.22049,5904.22049,89851.3554,3357190.047,92607.78601,3357549.882,94918.9304,3358389.718
938,Polyline,654890,530,13838.1044,13838.1044,-198797.1715,3375364.663,-203715.6895,3374052.632,-209713.277,3372114.415
939,Polyline,654891,358,11539.47707,11539.47707,-163463.2923,3368965.488,-160609.9456,3372527.795,-157342.4015,3376732.47
940,Polyline,654892,343,11173.66866,11173.66866,-134281.0655,3367692.118,-129883.9568,3368281.025,-126161.3148,3372102.007
941,Polyline,654893,236,7424.726436,7424.726436,-114608.056,3366099.952,-117346.1825,3368149.297,-120239.3651,3369903.999
942,Polyline,654894,230,3140.655831,3140.655831,11587.8319,3360644.405,12808.98232,3359894.506,14187.3428,3360296.549
943,Polyline,654895,535,613.162241,613.162241,14187.3428,3360296.549,14377.8073,3360056.309,14568.2718,3359816.069
944,Polyline,654896,239,6164.845032,6164.845032,20060.0573,3361195.29,17314.30784,3360505.273,14568.2718,3359816.069
945,Polyline,654897,106,919.502788,919.502788,36077.8375,3359575.355,36364.18385,3359215.665,36650.5302,3358855.975
946,Polyline,654898,113,1721.368133,1721.368133,137605.6271,3355731.602,138147.9352,3355063.262,138986.7735,3354991.769
947,Polyline,654899,285,4761.612351,4761.612351,138322.3112,3359178.241,138253.3339,3357098.235,138986.7735,3354991.769
948,Polyline,654959,930,6514.265692,6514.265692,-209713.277,3372114.415,-212536.3972,3372306.694,-214944.642,3372456.758
949,Polyline,654960,173,3656.854769,3656.854769,-157645.5115,3368380.166,-156185.7026,3369218.211,-154545.6178,3369588.476
950,Polyline,654961,3413,10868.00821,10868.00821,-5338.2178,3364429.416,-9707.927718,3362043.887,-13563.78,3360640.461
951,Polyline,654962,315,3425.802291,3425.802291,36650.5302,3358855.975,38131.30972,3358329.871,39842.6838,3358257.559
952,Polyline,654963,714,4059.05622,4059.05622,39842.6838,3358257.559,41612.87107,3358805.978,43131.8723,3359972.64
953,Polyline,655028,1443,2896.176611,2896.176611,-11577.2991,3360083.407,-12306.60585,3361045.085,-13563.78,3360640.461
954,Polyline,655029,15206,3224.190348,3224.190348,148273.3919,3356539.365,147428.8311,3355253.562,146980.4455,3353805.082
955,Polyline,655030,313,7592.316476,7592.316476,153220.9792,3354299.154,150043.8874,3354436.369,146980.4455,3353805.082
956,Polyline,655108,1535,4763.495277,4763.495277,-214944.642,3372456.758,-217018.8849,3373174.894,-219093.0186,3373893.508
957,Polyline,655109,2227,9007.251158,9007.251158,-126161.3148,3372102.007,-122854.9044,3369588.69,-122513.5067,3365386.966
958,Polyline,655110,1678,6148.073536,6148.073536,-120239.3651,3369903.999,-120807.6281,3367007.916,-122513.5067,3365386.966
959,Polyline,655111,485,6280.57895,6280.57895,-68247.7219,3362424.098,-65700.91023,3363753.545,-64415.2136,3366402.532
960,Polyline,655112,12693,4472.090908,4472.090908,-61201.6861,3366236.479,-60907.20785,3364132.69,-60612.5477,3362029.017
961,Polyline,655113,456,20833.863,20833.863,-43154.9251,3368801.506,-51969.05569,3365319.984,-60612.5477,3362029.017
962,Polyline,655114,143,3753.058005,3753.058005,33570.358,3357365.366,35110.52417,3358110.54,36650.5302,3358855.975
963,Polyline,655115,28072,4775.963577,4775.963577,107005.2925,3359336.35,106919.3256,3356949.916,107240.1045,3354698.9
